Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount,netamount,expectedshipdate,expectedreceiptdate,MEMO,mainline,UNIQUEKEY,kitmemberof
1133365,11,543,27,36,36,36,3,3,108,,,,,244518,
1133369,19,543,29,36,36,36,18,18,648,,,,,244519,
1133371,31,607,24,13,13,13,71,71,923,,,,,244520,
1133374,31,108,18,79,79,79,100,100,7900,,,,,244521,
1133376,11,108,25,65,65,65,78,78,5070,,,,,244522,
1133378,21,300,24,61,61,61,71,71,4331,,,,,244523,
1133379,21,889,28,7,7,7,12,12,84,,,,,244524,
1133381,12,543,27,59,59,59,3,3,177,,,,,244525,
1133383,27,617,29,18,18,18,18,18,324,,,,,244526,
1133384,11,889,31,5,5,5,72,72,360,,,,,244527,
1133386,12,617,29,65,65,65,18,18,1170,,,,,244528,
1133388,32,543,29,74,74,74,18,18,1332,,,,,244529,
1133391,22,568,26,57,57,57,58,58,3306,,,,,244530,
1133395,35,305,29,34,34,34,18,18,612,,,,,244531,
1133398,13,108,20,36,36,36,28,28,1008,,,,,244532,
1133403,36,617,23,89,89,89,97,97,8633,,,,,244533,
1133405,32,108,19,28,28,28,44,44,1232,,,,,244534,
1133407,12,305,14,61,61,61,57,57,3477,,,,,244535,
1133409,28,543,23,5,5,5,97,97,485,,,,,244536,
1133411,15,688,17,84,84,84,10,10,840,,,,,244537,
1133415,11,889,27,88,0,0,3,3,264,,,,,244538,
1133420,36,688,17,10,10,10,10,10,100,,,,,244539,
1133422,32,607,22,25,25,25,8,8,200,,,,,244540,
1133425,32,543,29,71,0,0,18,18,1278,,,,,244541,
1133426,28,688,24,45,45,45,71,71,3195,,,,,244542,
1133431,26,607,15,68,68,68,56,56,3808,,,,,244543,
1133434,17,305,15,70,70,70,56,56,3920,,,,,244544,
1133436,37,108,29,33,33,33,18,18,594,,,,,244545,
1133438,27,543,14,48,48,48,57,57,2736,,,,,244546,
1133441,32,855,31,11,11,11,72,72,792,,,,,244547,
1133444,16,300,21,42,42,42,20,20,840,,,,,244548,
1133445,27,543,19,81,81,81,44,44,3564,,,,,244549,
1133450,19,688,25,20,20,20,78,78,1560,,,,,244550,
1133452,31,568,14,41,41,41,57,57,2337,,,,,244551,
1133455,19,688,22,19,19,19,8,8,152,,,,,244552,
1133458,23,300,30,56,56,56,21,21,1176,,,,,244553,
1133463,29,889,22,29,29,29,8,8,232,,,,,244554,
1133464,36,300,15,89,89,89,56,56,4984,,,,,244555,
1133467,33,617,19,7,7,7,44,44,308,,,,,244556,
1133470,21,607,23,28,28,28,97,97,2716,,,,,244557,
1133473,35,108,14,59,59,0,57,57,3363,,,,,244558,
1133474,17,889,24,88,88,88,71,71,6248,,,,,244559,
1133476,28,855,20,97,97,97,28,28,2716,,,,,244560,
1133480,25,617,24,81,81,81,71,71,5751,,,,,244561,
1133481,25,617,15,42,42,42,56,56,2352,,,,,244562,
1133484,31,543,21,92,92,92,20,20,1840,,,,,244563,
1133488,21,543,16,56,56,56,40,40,2240,,,,,244564,
1133491,18,108,30,82,82,82,21,21,1722,,,,,244565,
1133492,37,607,19,81,81,81,44,44,3564,,,,,244566,
1133495,17,305,27,69,69,69,3,3,207,,,,,244567,
1133496,20,617,18,24,24,24,100,100,2400,,,,,244568,
1133501,11,889,29,37,37,37,18,18,666,,,,,244569,
1133506,23,305,27,99,99,99,3,3,297,,,,,244570,
1133510,22,305,18,63,63,63,100,100,6300,,,,,244571,
1133513,25,543,23,39,39,39,97,97,3783,,,,,244572,
1133516,26,543,22,49,0,0,8,8,392,,,,,244573,
1133517,34,300,16,55,0,0,40,40,2200,,,,,244574,
1133518,14,543,23,17,17,17,97,97,1649,,,,,244575,
1133520,12,607,16,1,1,1,40,40,40,,,,,244576,
1133521,34,305,30,14,14,14,21,21,294,,,,,244577,
1133522,14,889,24,94,94,94,71,71,6674,,,,,244578,
1133527,35,607,28,41,41,41,12,12,492,,,,,244579,
1133531,12,688,28,61,61,61,12,12,732,,,,,244580,
1133535,22,617,30,10,10,10,21,21,210,,,,,244581,
1133539,27,688,25,19,19,19,78,78,1482,,,,,244582,
1133544,18,688,31,4,4,4,72,72,288,,,,,244583,
1133548,27,305,14,72,72,72,57,57,4104,,,,,244584,
1133552,22,889,29,88,88,88,18,18,1584,,,,,244585,
1133555,24,607,18,38,38,38,100,100,3800,,,,,244586,
1133557,15,568,24,23,23,23,71,71,1633,,,,,244587,
1133558,34,617,15,75,75,75,56,56,4200,,,,,244588,
1133560,35,855,25,54,54,54,78,78,4212,,,,,244589,
1133563,19,300,29,70,70,70,18,18,1260,,,,,244590,
1133566,14,889,23,53,53,53,97,97,5141,,,,,244591,
1133568,37,688,27,49,49,49,3,3,147,,,,,244592,
1133572,23,617,17,76,76,76,10,10,760,,,,,244593,
1133576,15,305,16,28,28,28,40,40,1120,,,,,244594,
1133579,27,300,23,73,73,73,97,97,7081,,,,,244595,
1133583,36,855,16,5,5,5,40,40,200,,,,,244596,
1133587,24,300,25,69,69,69,78,78,5382,,,,,244597,
1133588,19,305,21,32,32,32,20,20,640,,,,,244598,
1133593,31,305,22,41,41,41,8,8,328,,,,,244599,
1133597,17,617,21,4,4,4,20,20,80,,,,,244600,
1133599,12,855,18,46,46,46,100,100,4600,,,,,244601,
1133600,33,543,26,27,27,27,58,58,1566,,,,,244602,
1133602,14,688,20,81,81,0,28,28,2268,,,,,244603,
1133604,24,855,14,6,6,6,57,57,342,,,,,244604,
1133608,36,889,22,10,10,10,8,8,80,,,,,244605,
1133612,36,568,28,7,7,7,12,12,84,,,,,244606,
1133614,16,305,14,64,64,64,57,57,3648,,,,,244607,
1133617,18,108,16,86,86,86,40,40,3440,,,,,244608,
1133621,14,108,25,79,79,0,78,78,6162,,,,,244609,
1133622,13,855,30,34,34,34,21,21,714,,,,,244610,
1133624,18,607,25,20,20,20,78,78,1560,,,,,244611,
1133627,31,305,25,22,22,22,78,78,1716,,,,,244612,
1133629,25,108,20,7,7,7,28,28,196,,,,,244613,
1133631,20,108,22,97,97,97,8,8,776,,,,,244614,
1133636,19,300,22,46,46,46,8,8,368,,,,,244615,
1133637,15,543,18,53,53,53,100,100,5300,,,,,244616,
1133639,14,305,29,26,26,26,18,18,468,,,,,244617,
1133643,35,108,18,44,44,44,100,100,4400,,,,,244618,
1133648,28,543,29,75,75,75,18,18,1350,,,,,244619,
1133651,22,305,16,12,12,12,40,40,480,,,,,244620,
1133655,26,889,18,59,59,59,100,100,5900,,,,,244621,
1133660,20,108,21,36,36,36,20,20,720,,,,,244622,
1133664,17,300,19,26,26,26,44,44,1144,,,,,244623,
1133666,25,543,23,57,57,57,97,97,5529,,,,,244624,
1133671,18,688,26,75,75,75,58,58,4350,,,,,244625,
1133673,18,108,24,86,86,86,71,71,6106,,,,,244626,
1133677,18,889,14,39,39,39,57,57,2223,,,,,244627,
1133678,36,855,25,47,0,0,78,78,3666,,,,,244628,
1133679,18,607,14,6,6,6,57,57,342,,,,,244629,
1133682,30,607,20,99,99,99,28,28,2772,,,,,244630,
1133684,30,889,22,11,11,11,8,8,88,,,,,244631,
1133685,37,543,30,84,84,84,21,21,1764,,,,,244632,
1133688,37,300,26,32,32,32,58,58,1856,,,,,244633,
1133690,17,688,21,16,16,16,20,20,320,,,,,244634,
1133695,12,617,26,52,52,52,58,58,3016,,,,,244635,
1133700,33,568,29,78,78,78,18,18,1404,,,,,244636,
1133702,28,889,17,58,0,0,10,10,580,,,,,244637,
1133703,17,108,22,2,2,2,8,8,16,,,,,244638,
1133708,27,889,15,82,82,82,56,56,4592,,,,,244639,
1133709,32,607,21,61,61,61,20,20,1220,,,,,244640,
1133711,34,617,15,96,96,96,56,56,5376,,,,,244641,
1133715,25,617,22,98,98,0,8,8,784,,,,,244642,
1133718,37,305,22,63,0,0,8,8,504,,,,,244643,
1133723,12,568,28,39,0,0,12,12,468,,,,,244644,
1133726,32,108,16,35,35,35,40,40,1400,,,,,244645,
1133728,27,108,19,92,92,92,44,44,4048,,,,,244646,
1133729,22,108,18,69,69,69,100,100,6900,,,,,244647,
1133731,16,300,14,39,39,39,57,57,2223,,,,,244648,
1133734,33,607,18,69,69,69,100,100,6900,,,,,244649,
1133738,11,543,27,83,83,83,3,3,249,,,,,244650,
1133741,25,305,15,87,87,87,56,56,4872,,,,,244651,
1133744,33,617,17,45,45,45,10,10,450,,,,,244652,
1133745,24,543,22,82,82,82,8,8,656,,,,,244653,
1133749,15,688,30,95,95,95,21,21,1995,,,,,244654,
1133752,21,568,28,75,75,75,12,12,900,,,,,244655,
1133756,17,543,20,1,1,1,28,28,28,,,,,244656,
1133760,14,108,22,74,74,74,8,8,592,,,,,244657,
1133762,20,855,22,79,79,79,8,8,632,,,,,244658,
1133763,31,607,17,9,9,9,10,10,90,,,,,244659,
1133765,11,300,28,60,60,0,12,12,720,,,,,244660,
1133769,20,108,25,42,42,42,78,78,3276,,,,,244661,
1133773,24,108,25,59,59,59,78,78,4602,,,,,244662,
1133777,18,855,25,73,73,73,78,78,5694,,,,,244663,
1133782,16,889,15,61,61,61,56,56,3416,,,,,244664,
1133784,16,688,20,75,0,0,28,28,2100,,,,,244665,
1133786,16,607,27,60,60,60,3,3,180,,,,,244666,
1133787,33,855,21,31,31,31,20,20,620,,,,,244667,
1133789,30,108,25,37,37,37,78,78,2886,,,,,244668,
1133793,13,688,18,94,94,94,100,100,9400,,,,,244669,
1133794,19,543,22,3,3,3,8,8,24,,,,,244670,
1133798,22,617,31,56,56,0,72,72,4032,,,,,244671,
1133801,12,543,25,73,73,73,78,78,5694,,,,,244672,
1133806,30,568,21,25,25,25,20,20,500,,,,,244673,
1133807,23,607,29,63,0,0,18,18,1134,,,,,244674,
1133812,23,305,20,30,30,30,28,28,840,,,,,244675,
1133816,19,617,30,26,0,0,21,21,546,,,,,244676,
1133820,13,305,29,81,81,81,18,18,1458,,,,,244677,
1133824,20,855,29,14,14,14,18,18,252,,,,,244678,
1133828,36,568,25,78,78,78,78,78,6084,,,,,244679,
1133829,17,108,20,7,7,7,28,28,196,,,,,244680,
1133834,14,543,27,49,49,49,3,3,147,,,,,244681,
1133837,28,568,16,98,98,98,40,40,3920,,,,,244682,
1133841,23,543,15,100,100,100,56,56,5600,,,,,244683,
1133844,18,568,17,22,22,22,10,10,220,,,,,244684,
1133846,26,688,15,84,84,0,56,56,4704,,,,,244685,
1133848,22,855,16,71,71,71,40,40,2840,,,,,244686,
1133853,27,607,24,69,69,69,71,71,4899,,,,,244687,
1133855,14,568,19,61,61,61,44,44,2684,,,,,244688,
1133857,21,617,22,34,34,34,8,8,272,,,,,244689,
1133859,35,855,24,43,43,0,71,71,3053,,,,,244690,
1133860,35,688,26,31,31,31,58,58,1798,,,,,244691,
1133863,36,108,30,36,36,36,21,21,756,,,,,244692,
1133866,30,543,23,88,88,88,97,97,8536,,,,,244693,
1133867,26,300,18,95,95,95,100,100,9500,,,,,244694,
1133872,13,543,19,2,2,2,44,44,88,,,,,244695,
1133874,13,568,24,18,18,18,71,71,1278,,,,,244696,
1133879,20,889,22,38,38,38,8,8,304,,,,,244697,
1133882,11,108,29,26,0,0,18,18,468,,,,,244698,
1133887,36,607,30,53,53,53,21,21,1113,,,,,244699,
1133889,28,607,28,23,23,23,12,12,276,,,,,244700,
1133894,14,108,31,27,27,27,72,72,1944,,,,,244701,
1133898,35,688,20,100,100,100,28,28,2800,,,,,244702,
1133901,33,305,25,35,35,35,78,78,2730,,,,,244703,
1133904,24,607,23,62,62,62,97,97,6014,,,,,244704,
1133909,22,108,26,40,0,0,58,58,2320,,,,,244705,
1133914,34,568,15,54,54,54,56,56,3024,,,,,244706,
1133918,29,617,19,18,18,18,44,44,792,,,,,244707,
1133923,16,855,17,43,43,43,10,10,430,,,,,244708,
1133926,12,543,15,49,49,49,56,56,2744,,,,,244709,
1133927,18,688,20,50,50,50,28,28,1400,,,,,244710,
1133928,32,889,14,80,80,80,57,57,4560,,,,,244711,
1133933,22,617,25,57,57,57,78,78,4446,,,,,244712,
1133938,19,688,27,0,0,0,3,3,0,,,,,244713,
1133941,37,300,24,36,36,36,71,71,2556,,,,,244714,
1133945,27,543,18,46,46,46,100,100,4600,,,,,244715,
1133946,26,688,22,72,72,0,8,8,576,,,,,244716,
1133950,37,108,28,61,61,61,12,12,732,,,,,244717,
1133954,37,568,27,78,78,78,3,3,234,,,,,244718,
1133956,13,688,16,56,56,56,40,40,2240,,,,,244719,
1133958,36,855,20,99,99,99,28,28,2772,,,,,244720,
1133960,26,607,20,85,85,85,28,28,2380,,,,,244721,
1133961,37,855,31,53,53,53,72,72,3816,,,,,244722,
1133963,37,889,18,0,0,0,100,100,0,,,,,244723,
1133966,28,543,26,71,71,71,58,58,4118,,,,,244724,
1133968,34,607,23,86,86,86,97,97,8342,,,,,244725,
1133972,16,305,15,85,85,85,56,56,4760,,,,,244726,
1133976,28,889,17,55,55,55,10,10,550,,,,,244727,
1133981,33,889,21,68,68,68,20,20,1360,,,,,244728,
1133984,35,300,23,94,94,94,97,97,9118,,,,,244729,
1133986,25,855,16,87,87,87,40,40,3480,,,,,244730,
1133988,11,543,18,49,49,49,100,100,4900,,,,,244731,
1133993,30,889,18,33,33,33,100,100,3300,,,,,244732,
1133998,28,889,16,75,0,0,40,40,3000,,,,,244733,
1134000,32,688,28,20,20,20,12,12,240,,,,,244734,
1134005,37,617,29,70,70,70,18,18,1260,,,,,244735,
1134008,15,305,25,52,52,52,78,78,4056,,,,,244736,
1134011,24,889,21,18,18,18,20,20,360,,,,,244737,
1134014,30,300,21,47,47,47,20,20,940,,,,,244738,
1134015,12,607,23,58,58,58,97,97,5626,,,,,244739,
1134018,14,543,25,83,83,83,78,78,6474,,,,,244740,
1134020,17,300,14,12,12,12,57,57,684,,,,,244741,
1134024,25,568,30,76,76,76,21,21,1596,,,,,244742,
1134027,29,108,23,86,86,86,97,97,8342,,,,,244743,
1134029,32,108,15,69,0,0,56,56,3864,,,,,244744,
1134032,15,300,25,39,39,39,78,78,3042,,,,,244745,
1134035,27,688,15,9,9,9,56,56,504,,,,,244746,
1134037,34,305,17,2,2,2,10,10,20,,,,,244747,
1134038,29,108,30,68,68,68,21,21,1428,,,,,244748,
1134040,18,617,25,96,96,96,78,78,7488,,,,,244749,
1134044,28,688,31,2,2,2,72,72,144,,,,,244750,
1134047,25,607,14,30,30,30,57,57,1710,,,,,244751,
1134052,17,543,16,69,69,69,40,40,2760,,,,,244752,
1134053,27,607,19,94,94,94,44,44,4136,,,,,244753,
1134054,12,305,22,31,31,31,8,8,248,,,,,244754,
1134055,36,855,21,63,63,63,20,20,1260,,,,,244755,
1134056,28,108,28,52,52,52,12,12,624,,,,,244756,
1134058,18,688,31,25,25,25,72,72,1800,,,,,244757,
1134060,30,617,26,47,47,0,58,58,2726,,,,,244758,
1134061,21,855,31,94,94,94,72,72,6768,,,,,244759,
1134064,16,108,17,80,80,80,10,10,800,,,,,244760,
1134065,29,889,29,50,50,0,18,18,900,,,,,244761,
1134067,37,568,28,62,62,62,12,12,744,,,,,244762,
1134070,23,305,29,4,0,0,18,18,72,,,,,244763,
1134075,21,543,27,100,100,100,3,3,300,,,,,244764,
1134076,25,607,28,87,87,87,12,12,1044,,,,,244765,
1134081,15,889,19,83,83,83,44,44,3652,,,,,244766,
1134082,27,568,19,90,90,90,44,44,3960,,,,,244767,
1134085,26,108,26,21,21,21,58,58,1218,,,,,244768,
1134090,23,688,24,89,0,0,71,71,6319,,,,,244769,
1134094,11,688,22,11,11,11,8,8,88,,,,,244770,
1134097,17,855,29,21,21,21,18,18,378,,,,,244771,
1134102,14,855,21,18,18,18,20,20,360,,,,,244772,
1134106,31,568,30,9,9,9,21,21,189,,,,,244773,
1134108,16,617,16,85,85,85,40,40,3400,,,,,244774,
1134112,35,543,24,14,14,0,71,71,994,,,,,244775,
1134113,16,568,24,50,0,0,71,71,3550,,,,,244776,
1134116,12,300,31,53,53,53,72,72,3816,,,,,244777,
1134117,13,543,27,46,46,46,3,3,138,,,,,244778,
1134121,14,300,24,51,51,51,71,71,3621,,,,,244779,
1134123,36,855,30,83,83,83,21,21,1743,,,,,244780,
1134124,33,688,25,77,77,77,78,78,6006,,,,,244781,
1134129,33,688,16,42,42,42,40,40,1680,,,,,244782,
1134131,31,543,26,62,62,62,58,58,3596,,,,,244783,
1134134,35,543,24,80,80,80,71,71,5680,,,,,244784,
1134136,13,300,21,30,30,30,20,20,600,,,,,244785,
1134137,13,855,22,66,66,66,8,8,528,,,,,244786,
1134141,36,543,31,26,26,26,72,72,1872,,,,,244787,
1134146,22,617,27,24,24,24,3,3,72,,,,,244788,
1134148,36,543,19,91,91,91,44,44,4004,,,,,244789,
1134150,24,855,16,49,49,49,40,40,1960,,,,,244790,
1134151,14,568,26,15,15,15,58,58,870,,,,,244791,
1134152,37,607,15,51,0,0,56,56,2856,,,,,244792,
1134157,36,688,24,52,52,52,71,71,3692,,,,,244793,
1134161,17,617,23,24,24,24,97,97,2328,,,,,244794,
1134163,15,607,19,28,28,28,44,44,1232,,,,,244795,
1134168,23,607,31,96,96,96,72,72,6912,,,,,244796,
1134172,31,568,18,14,14,14,100,100,1400,,,,,244797,
1134174,31,617,27,79,79,79,3,3,237,,,,,244798,
1134177,33,568,14,88,88,88,57,57,5016,,,,,244799,
1134179,28,688,16,59,59,59,40,40,2360,,,,,244800,
1134183,18,543,31,11,11,11,72,72,792,,,,,244801,
1134188,12,305,26,40,40,40,58,58,2320,,,,,244802,
1134192,20,617,17,95,95,95,10,10,950,,,,,244803,
1134193,19,543,16,65,65,65,40,40,2600,,,,,244804,
1134198,29,889,24,13,13,13,71,71,923,,,,,244805,
1134201,36,688,14,52,52,52,57,57,2964,,,,,244806,
1134206,34,855,15,43,43,43,56,56,2408,,,,,244807,
1134208,12,543,19,73,73,73,44,44,3212,,,,,244808,
1134209,27,889,14,43,43,43,57,57,2451,,,,,244809,
1134212,34,543,24,23,23,23,71,71,1633,,,,,244810,
1134216,32,688,18,31,31,31,100,100,3100,,,,,244811,
1134219,17,305,19,55,55,55,44,44,2420,,,,,244812,
1134221,34,543,16,59,59,59,40,40,2360,,,,,244813,
1134226,32,108,29,9,9,9,18,18,162,,,,,244814,
1134229,29,108,31,46,46,46,72,72,3312,,,,,244815,
1134234,25,889,22,100,100,100,8,8,800,,,,,244816,
1134237,11,889,17,53,53,53,10,10,530,,,,,244817,
1134238,19,617,22,67,67,67,8,8,536,,,,,244818,
1134240,13,300,23,53,53,53,97,97,5141,,,,,244819,
1134244,19,108,20,11,11,11,28,28,308,,,,,244820,
1134248,14,108,21,32,32,32,20,20,640,,,,,244821,
1134253,36,889,31,78,78,78,72,72,5616,,,,,244822,
1134255,13,855,31,36,36,36,72,72,2592,,,,,244823,
1134256,33,108,31,36,36,0,72,72,2592,,,,,244824,
1134259,31,688,21,72,72,72,20,20,1440,,,,,244825,
1134261,26,305,25,92,92,92,78,78,7176,,,,,244826,
1134264,36,889,30,53,53,53,21,21,1113,,,,,244827,
1134269,20,300,26,78,78,78,58,58,4524,,,,,244828,
1134270,17,688,21,8,8,8,20,20,160,,,,,244829,
1134274,27,688,28,7,7,7,12,12,84,,,,,244830,
1134275,37,688,31,91,91,91,72,72,6552,,,,,244831,
1134276,19,568,22,60,0,0,8,8,480,,,,,244832,
1134280,22,855,24,89,0,0,71,71,6319,,,,,244833,
1134282,33,607,28,21,21,21,12,12,252,,,,,244834,
1134286,25,568,19,15,15,15,44,44,660,,,,,244835,
1134291,25,607,20,62,62,62,28,28,1736,,,,,244836,
1134295,20,568,16,51,51,51,40,40,2040,,,,,244837,
1134300,24,300,29,50,50,50,18,18,900,,,,,244838,
1134301,27,607,29,23,23,23,18,18,414,,,,,244839,
1134304,14,855,21,90,90,90,20,20,1800,,,,,244840,
1134308,13,617,26,41,41,0,58,58,2378,,,,,244841,
1134313,36,300,28,63,63,63,12,12,756,,,,,244842,
1134316,14,617,30,46,46,46,21,21,966,,,,,244843,
1134319,22,688,24,79,79,79,71,71,5609,,,,,244844,
1134320,34,607,25,39,39,39,78,78,3042,,,,,244845,
1134323,27,889,25,91,91,91,78,78,7098,,,,,244846,
1134324,31,688,23,63,63,63,97,97,6111,,,,,244847,
1134327,34,543,14,78,78,78,57,57,4446,,,,,244848,
1134330,31,607,20,91,91,91,28,28,2548,,,,,244849,
1134334,18,855,31,13,13,13,72,72,936,,,,,244850,
1134338,18,607,22,41,41,41,8,8,328,,,,,244851,
1134341,32,108,25,38,38,38,78,78,2964,,,,,244852,
1134344,34,568,20,74,74,74,28,28,2072,,,,,244853,
1134346,21,617,24,1,1,1,71,71,71,,,,,244854,
1134350,27,889,15,59,0,0,56,56,3304,,,,,244855,
1134355,23,568,20,34,34,34,28,28,952,,,,,244856,
1134360,23,855,14,62,62,62,57,57,3534,,,,,244857,
1134362,13,607,21,96,96,96,20,20,1920,,,,,244858,
1134366,14,300,23,32,0,0,97,97,3104,,,,,244859,
1134370,22,688,17,62,62,62,10,10,620,,,,,244860,
1134371,25,855,15,91,91,91,56,56,5096,,,,,244861,
1134374,24,543,15,31,31,31,56,56,1736,,,,,244862,
1134375,36,855,27,47,47,47,3,3,141,,,,,244863,
1134379,13,607,31,73,73,73,72,72,5256,,,,,244864,
1134380,27,889,28,83,83,83,12,12,996,,,,,244865,
1134384,28,305,29,99,99,99,18,18,1782,,,,,244866,
1134388,17,108,20,71,71,71,28,28,1988,,,,,244867,
1134390,23,305,27,6,6,6,3,3,18,,,,,244868,
1134392,36,688,22,6,6,6,8,8,48,,,,,244869,
1134396,24,300,16,69,69,69,40,40,2760,,,,,244870,
1134400,22,889,24,83,83,83,71,71,5893,,,,,244871,
1134404,26,617,25,5,5,5,78,78,390,,,,,244872,
1134407,35,607,21,66,66,66,20,20,1320,,,,,244873,
1134411,37,607,15,93,93,0,56,56,5208,,,,,244874,
1134416,20,617,26,12,12,12,58,58,696,,,,,244875,
1134420,26,688,25,93,93,93,78,78,7254,,,,,244876,
1134423,26,889,30,43,43,43,21,21,903,,,,,244877,
1134425,13,543,22,53,53,0,8,8,424,,,,,244878,
1134426,30,617,24,25,25,25,71,71,1775,,,,,244879,
1134430,27,543,23,63,63,63,97,97,6111,,,,,244880,
1134433,21,108,24,61,61,61,71,71,4331,,,,,244881,
1134438,31,543,28,24,24,24,12,12,288,,,,,244882,
1134441,22,688,16,52,52,52,40,40,2080,,,,,244883,
1134446,27,300,21,71,71,71,20,20,1420,,,,,244884,
1134450,26,568,30,49,0,0,21,21,1029,,,,,244885,
1134452,12,688,24,59,59,59,71,71,4189,,,,,244886,
1134457,15,889,14,99,99,99,57,57,5643,,,,,244887,
1134462,31,617,24,92,92,92,71,71,6532,,,,,244888,
1134466,28,889,27,55,55,55,3,3,165,,,,,244889,
1134470,20,543,16,3,3,0,40,40,120,,,,,244890,
1134472,14,543,24,64,64,64,71,71,4544,,,,,244891,
1134474,35,607,20,21,21,21,28,28,588,,,,,244892,
1134479,12,607,23,9,9,9,97,97,873,,,,,244893,
1134481,22,617,30,88,88,88,21,21,1848,,,,,244894,
1134485,20,108,19,14,14,14,44,44,616,,,,,244895,
1134490,37,305,30,85,85,85,21,21,1785,,,,,244896,
1134491,26,305,30,16,16,16,21,21,336,,,,,244897,
1134492,30,568,25,44,44,44,78,78,3432,,,,,244898,
1134494,24,889,17,81,81,81,10,10,810,,,,,244899,
1134495,18,568,24,45,45,45,71,71,3195,,,,,244900,
1134499,19,568,14,18,18,18,57,57,1026,,,,,244901,
1134500,22,889,19,65,65,65,44,44,2860,,,,,244902,
1134505,11,108,26,95,95,95,58,58,5510,,,,,244903,
1134509,20,617,27,36,36,36,3,3,108,,,,,244904,
1134510,11,855,19,96,0,0,44,44,4224,,,,,244905,
1134515,25,300,26,67,67,67,58,58,3886,,,,,244906,
1134517,32,855,19,14,14,14,44,44,616,,,,,244907,
1134518,15,617,21,19,19,19,20,20,380,,,,,244908,
1134523,36,300,29,2,2,2,18,18,36,,,,,244909,
1134528,34,108,21,22,22,22,20,20,440,,,,,244910,
1134530,19,300,16,87,87,87,40,40,3480,,,,,244911,
1134533,17,108,25,58,58,58,78,78,4524,,,,,244912,
1134536,11,305,27,31,31,0,3,3,93,,,,,244913,
1134541,18,617,18,5,5,5,100,100,500,,,,,244914,
1134542,29,568,16,64,64,64,40,40,2560,,,,,244915,
1134545,24,543,30,35,35,35,21,21,735,,,,,244916,
1134549,18,300,20,6,6,6,28,28,168,,,,,244917,
1134553,26,108,20,25,25,25,28,28,700,,,,,244918,
1134558,27,688,19,86,0,0,44,44,3784,,,,,244919,
1134561,27,889,28,33,33,33,12,12,396,,,,,244920,
1134564,21,300,23,90,90,90,97,97,8730,,,,,244921,
1134568,25,305,24,86,86,86,71,71,6106,,,,,244922,
1134570,35,305,17,63,63,63,10,10,630,,,,,244923,
1134574,15,543,18,34,34,34,100,100,3400,,,,,244924,
1134576,25,889,31,56,56,56,72,72,4032,,,,,244925,
1134578,23,305,26,64,64,64,58,58,3712,,,,,244926,
1134583,15,617,24,17,17,17,71,71,1207,,,,,244927,
1134586,18,607,15,38,38,38,56,56,2128,,,,,244928,
1134588,23,617,24,84,84,84,71,71,5964,,,,,244929,
1134591,16,108,22,45,45,45,8,8,360,,,,,244930,
1134594,30,108,29,59,59,59,18,18,1062,,,,,244931,
1134598,15,543,28,24,24,24,12,12,288,,,,,244932,
1134600,11,305,26,7,7,7,58,58,406,,,,,244933,
1134604,14,305,30,20,20,20,21,21,420,,,,,244934,
1134607,28,108,15,40,40,40,56,56,2240,,,,,244935,
1134611,16,300,17,3,3,3,10,10,30,,,,,244936,
1134616,26,617,18,95,95,95,100,100,9500,,,,,244937,
1134619,33,543,16,12,12,12,40,40,480,,,,,244938,
1134620,25,617,18,63,63,63,100,100,6300,,,,,244939,
1134625,33,543,18,97,97,97,100,100,9700,,,,,244940,
1134629,33,607,16,91,91,91,40,40,3640,,,,,244941,
1134634,13,617,14,72,72,72,57,57,4104,,,,,244942,
1134638,37,855,23,21,21,21,97,97,2037,,,,,244943,
1134641,27,688,22,61,61,61,8,8,488,,,,,244944,
1134644,37,617,31,41,41,41,72,72,2952,,,,,244945,
1134645,32,617,24,7,7,7,71,71,497,,,,,244946,
1134650,32,543,25,47,47,47,78,78,3666,,,,,244947,
1134654,14,688,18,92,92,92,100,100,9200,,,,,244948,
1134658,30,855,26,68,68,68,58,58,3944,,,,,244949,
1134663,35,108,29,16,16,16,18,18,288,,,,,244950,
1134666,14,617,24,84,84,84,71,71,5964,,,,,244951,
1134670,13,305,17,89,89,89,10,10,890,,,,,244952,
1134674,30,108,23,100,100,100,97,97,9700,,,,,244953,
1134678,17,889,31,73,73,73,72,72,5256,,,,,244954,
1134683,12,108,24,56,56,56,71,71,3976,,,,,244955,
1134688,30,889,31,79,79,79,72,72,5688,,,,,244956,
1134690,27,889,22,0,0,0,8,8,0,,,,,244957,
1134695,21,607,24,39,39,39,71,71,2769,,,,,244958,
1134699,24,855,22,61,61,61,8,8,488,,,,,244959,
1134701,29,889,23,86,86,86,97,97,8342,,,,,244960,
1134705,30,889,15,6,6,6,56,56,336,,,,,244961,
1134710,28,607,28,98,98,0,12,12,1176,,,,,244962,
1134715,23,300,25,7,7,7,78,78,546,,,,,244963,
1134717,23,688,21,86,86,86,20,20,1720,,,,,244964,
