nextdoc,previousdoc,_FIVETRAN_DELETED
1467253,1356958,FALSE
1467254,1356962,FALSE
1467257,1356966,FALSE
1467259,1356969,FALSE
1467264,1356973,FALSE
1467265,1356974,FALSE
1467269,1356977,FALSE
1467273,1356981,FALSE
1467275,1356985,FALSE
1467276,1356988,FALSE
1467279,1356992,FALSE
1467281,1356993,FALSE
1467282,1356998,FALSE
1467285,1357001,FALSE
1467287,1357006,FALSE
1467292,1357011,FALSE
1467294,1357013,FALSE
1467298,1357015,FALSE
1467300,1357017,FALSE
1467301,1357022,FALSE
1467306,1357023,FALSE
1467311,1357025,FALSE
1467314,1357028,FALSE
1467316,1357032,FALSE
1467317,1357034,FALSE
1467322,1357037,FALSE
1467324,1357040,FALSE
1467328,1357042,FALSE
1467333,1357046,FALSE
1467337,1357048,FALSE
1467340,1357049,FALSE
1467342,1357053,FALSE
1467346,1357055,FALSE
1467347,1357056,FALSE
1467349,1357057,FALSE
1467353,1357062,FALSE
1467354,1357067,FALSE
1467355,1357069,FALSE
1467356,1357071,FALSE
1467359,1357072,FALSE
1467363,1357076,FALSE
1467368,1357080,FALSE
1467372,1357083,FALSE
1467375,1357087,FALSE
1467380,1357088,FALSE
1467385,1357091,FALSE
1467390,1357094,FALSE
1467391,1357096,FALSE
1467392,1357100,FALSE
1467396,1357105,FALSE
1467400,1357107,FALSE
1467402,1357111,FALSE
1467405,1357114,FALSE
1467410,1357115,FALSE
1467414,1357120,FALSE
1467416,1357121,FALSE
1467421,1357122,FALSE
1467425,1357124,FALSE
1467429,1357127,FALSE
1467430,1357128,FALSE
1467431,1357129,FALSE
1467432,1357133,FALSE
1467434,1357136,FALSE
1467438,1357141,FALSE
1467443,1357142,FALSE
1467448,1357147,FALSE
1467452,1357151,FALSE
1467456,1357152,FALSE
1467459,1357156,FALSE
1467463,1357159,FALSE
1467467,1357161,FALSE
1467472,1357166,FALSE
1467476,1357170,FALSE
1467477,1357171,FALSE
1467479,1357174,FALSE
1467481,1357176,FALSE
1467486,1357181,FALSE
1467488,1357182,FALSE
1467490,1357185,FALSE
1467494,1357186,FALSE
1467499,1357187,FALSE
1467504,1357192,FALSE
1467505,1357196,FALSE
1467510,1357197,FALSE
1467515,1357199,FALSE
1467520,1357200,FALSE
1467521,1357205,FALSE
1467526,1357207,FALSE
1467531,1357210,FALSE
1467533,1357215,FALSE
1467535,1357217,FALSE
1467536,1357222,FALSE
1467538,1357223,FALSE
1467539,1357228,FALSE
1467543,1357231,FALSE
1467545,1357232,FALSE
1467549,1357235,FALSE
1467553,1357240,FALSE
1467554,1357245,FALSE
1467559,1357248,FALSE
1467561,1357251,FALSE
1467562,1357255,FALSE
1467567,1357257,FALSE
1467568,1357262,FALSE
1467570,1357266,FALSE
1467575,1357270,FALSE
1467578,1357275,FALSE
1467583,1357280,FALSE
1467586,1357281,FALSE
1467591,1357282,FALSE
1467592,1357287,FALSE
1467596,1357292,FALSE
1467600,1357297,FALSE
1467603,1357302,FALSE
1467608,1357306,FALSE
1467611,1357311,FALSE
1467615,1357316,FALSE
1467617,1357321,FALSE
1467621,1357322,FALSE
1467626,1357323,FALSE
1467631,1357327,FALSE
1467636,1357330,FALSE
1467638,1357334,FALSE
1467643,1357335,FALSE
1467644,1357337,FALSE
1467649,1357338,FALSE
1467654,1357343,FALSE
1467656,1357344,FALSE
1467657,1357349,FALSE
1467660,1357352,FALSE
1467663,1357353,FALSE
1467666,1357355,FALSE
1467671,1357358,FALSE
1467675,1357361,FALSE
1467678,1357366,FALSE
1467679,1357371,FALSE
1467680,1357372,FALSE
1467682,1357373,FALSE
1467684,1357375,FALSE
1467686,1357378,FALSE
1467688,1357379,FALSE
1467692,1357381,FALSE
1467694,1357386,FALSE
1467697,1357390,FALSE
1467700,1357393,FALSE
1467705,1357394,FALSE
1467707,1357397,FALSE
1467709,1357399,FALSE
1467710,1357402,FALSE
1467711,1357403,FALSE
1467713,1357404,FALSE
1467718,1357405,FALSE
1467719,1357406,FALSE
1467723,1357410,FALSE
1467726,1357412,FALSE
1467731,1357413,FALSE
1467735,1357414,FALSE
1467737,1357415,FALSE
1467739,1357420,FALSE
1467742,1357422,FALSE
1467745,1357423,FALSE
1467746,1357424,FALSE
1467750,1357425,FALSE
1467754,1357429,FALSE
1467757,1357432,FALSE
1467759,1357436,FALSE
1467763,1357438,FALSE
1467765,1357440,FALSE
1467766,1357444,FALSE
1467768,1357447,FALSE
1467770,1357452,FALSE
1467774,1357454,FALSE
1467778,1357459,FALSE
1467780,1357460,FALSE
1467785,1357463,FALSE
1467788,1357464,FALSE
1467790,1357467,FALSE
1467795,1357472,FALSE
1467797,1357474,FALSE
1467800,1357478,FALSE
1467804,1357481,FALSE
1467806,1357482,FALSE
1467808,1357485,FALSE
1467813,1357490,FALSE
1467814,1357495,FALSE
1467818,1357498,FALSE
1467820,1357500,FALSE
1467821,1357502,FALSE
1467823,1357506,FALSE
1467824,1357508,FALSE
1467826,1357509,FALSE
1467827,1357513,FALSE
1467832,1357514,FALSE
1467835,1357519,FALSE
1467837,1357524,FALSE
1467839,1357528,FALSE
1467842,1357529,FALSE
1467844,1357534,FALSE
1467846,1357538,FALSE
1467851,1357539,FALSE
1467856,1357540,FALSE
1467860,1357542,FALSE
1467865,1357544,FALSE
1467866,1357548,FALSE
1467868,1357550,FALSE
1467871,1357552,FALSE
1467872,1357557,FALSE
1467877,1357560,FALSE
1467882,1357565,FALSE
1467887,1357569,FALSE
1467890,1357572,FALSE
1467891,1357573,FALSE
1467893,1357575,FALSE
1467895,1357576,FALSE
1467898,1357581,FALSE
1467899,1357584,FALSE
1467901,1357586,FALSE
1467902,1357588,FALSE
1467904,1357592,FALSE
1467909,1357594,FALSE
1467913,1357597,FALSE
1467917,1357599,FALSE
1467922,1357600,FALSE
1467923,1357604,FALSE
1467924,1357607,FALSE
1467928,1357610,FALSE
1467931,1357615,FALSE
1467935,1357619,FALSE
1467936,1357623,FALSE
1467940,1357626,FALSE
1467944,1357630,FALSE
1467948,1357632,FALSE
1467951,1357635,FALSE
1467956,1357639,FALSE
1467960,1357641,FALSE
1467961,1357642,FALSE
1467964,1357646,FALSE
1467968,1357647,FALSE
1467970,1357649,FALSE
1467971,1357652,FALSE
1467972,1357655,FALSE
1467974,1357658,FALSE
1467976,1357661,FALSE
1467977,1357662,FALSE
1467981,1357663,FALSE
1467983,1357665,FALSE
1467984,1357669,FALSE
1467985,1357670,FALSE
1467990,1357673,FALSE
1467992,1357675,FALSE
1467997,1357678,FALSE
1468001,1357679,FALSE
1468006,1357680,FALSE
1468009,1357683,FALSE
1468014,1357688,FALSE
1468016,1357692,FALSE
1468020,1357695,FALSE
1468024,1357699,FALSE
1468025,1357700,FALSE
1468030,1357702,FALSE
1468035,1357703,FALSE
1468038,1357706,FALSE
1468041,1357707,FALSE
1468043,1357708,FALSE
1468044,1357713,FALSE
1468045,1357718,FALSE
1468048,1357723,FALSE
1468051,1357727,FALSE
1468053,1357731,FALSE
1468058,1357732,FALSE
1468063,1357733,FALSE
1468066,1357738,FALSE
1468067,1357742,FALSE
1468068,1357745,FALSE
1468071,1357748,FALSE
1468076,1357750,FALSE
1468078,1357751,FALSE
1468080,1357754,FALSE
1468081,1357757,FALSE
1468085,1357760,FALSE
1468086,1357761,FALSE
1468089,1357766,FALSE
1468094,1357769,FALSE
1468099,1357772,FALSE
1468101,1357777,FALSE
1468103,1357782,FALSE
1468107,1357783,FALSE
1468108,1357785,FALSE
1468112,1357789,FALSE
1468114,1357792,FALSE
1468115,1357796,FALSE
1468119,1357800,FALSE
1468122,1357805,FALSE
1468123,1357810,FALSE
1468126,1357812,FALSE
1468130,1357815,FALSE
1468133,1357820,FALSE
1468136,1357821,FALSE
1468141,1357826,FALSE
1468146,1357831,FALSE
1468150,1357835,FALSE
1468153,1357840,FALSE
1468158,1357841,FALSE
1468161,1357843,FALSE
1468162,1357846,FALSE
1468165,1357848,FALSE
1468166,1357850,FALSE
1468170,1357851,FALSE
1468174,1357853,FALSE
1468177,1357857,FALSE
1468180,1357858,FALSE
1468183,1357861,FALSE
1468188,1357866,FALSE
1468191,1357870,FALSE
1468195,1357873,FALSE
1468199,1357875,FALSE
1468204,1357879,FALSE
1468207,1357884,FALSE
1468211,1357888,FALSE
1468214,1357889,FALSE
1468218,1357894,FALSE
1468221,1357895,FALSE
1468225,1357897,FALSE
1468228,1357900,FALSE
1468231,1357902,FALSE
1468234,1357903,FALSE
1468237,1357904,FALSE
1468239,1357909,FALSE
1468243,1357912,FALSE
1468244,1357913,FALSE
1468246,1357918,FALSE
1468248,1357919,FALSE
1468252,1357923,FALSE
1468254,1357927,FALSE
1468257,1357929,FALSE
1468260,1357934,FALSE
1468261,1357935,FALSE
1468265,1357939,FALSE
1468266,1357940,FALSE
1468268,1357941,FALSE
1468269,1357946,FALSE
1468272,1357948,FALSE
1468276,1357952,FALSE
1468279,1357954,FALSE
1468280,1357958,FALSE
1468284,1357961,FALSE
1468289,1357965,FALSE
1468292,1357970,FALSE
1468296,1357973,FALSE
1468301,1357974,FALSE
1468303,1357977,FALSE
1468304,1357982,FALSE
1468308,1357987,FALSE
1468310,1357989,FALSE
1468314,1357994,FALSE
1468317,1357999,FALSE
1468319,1358004,FALSE
1468321,1358009,FALSE
1468323,1358013,FALSE
1468328,1358014,FALSE
1468333,1358018,FALSE
1468337,1358022,FALSE
1468341,1358026,FALSE
1468346,1358029,FALSE
1468347,1358031,FALSE
1468348,1358033,FALSE
1468351,1358038,FALSE
1468352,1358039,FALSE
1468353,1358044,FALSE
1468355,1358045,FALSE
1468360,1358050,FALSE
1468364,1358052,FALSE
1468367,1358056,FALSE
1468372,1358058,FALSE
1468377,1358059,FALSE
1468380,1358064,FALSE
1468381,1358069,FALSE
1468386,1358071,FALSE
1468387,1358072,FALSE
1468391,1358075,FALSE
1468395,1358076,FALSE
1468398,1358080,FALSE
1468400,1358082,FALSE
1468405,1358084,FALSE
1468408,1358085,FALSE
1468412,1358086,FALSE
1468414,1358087,FALSE
1468415,1358088,FALSE
1468416,1358089,FALSE
1468417,1358093,FALSE
1468420,1358095,FALSE
1468423,1358100,FALSE
1468424,1358105,FALSE
1468428,1358110,FALSE
1468431,1358113,FALSE
1468436,1358116,FALSE
1468441,1358120,FALSE
1468443,1358122,FALSE
1468448,1358123,FALSE
1468453,1358126,FALSE
1468455,1358128,FALSE
1468457,1358133,FALSE
1468459,1358138,FALSE
1468460,1358142,FALSE
1468461,1358146,FALSE
1468466,1358148,FALSE
1468471,1358149,FALSE
1468476,1358151,FALSE
1468479,1358152,FALSE
1468484,1358154,FALSE
1468487,1358158,FALSE
1468490,1358160,FALSE
1468495,1358165,FALSE
1468497,1358167,FALSE
1468501,1358171,FALSE
1468505,1358174,FALSE
1468509,1358175,FALSE
1468514,1358176,FALSE
1468515,1358178,FALSE
1468519,1358181,FALSE
1468524,1358186,FALSE
1468527,1358187,FALSE
1468531,1358188,FALSE
1468536,1358192,FALSE
1468541,1358197,FALSE
1468545,1358199,FALSE
1468546,1358201,FALSE
1468548,1358203,FALSE
1468551,1358205,FALSE
1468553,1358210,FALSE
1468555,1358213,FALSE
1468560,1358218,FALSE
1468564,1358219,FALSE
1468568,1358221,FALSE
1468571,1358226,FALSE
1468576,1358230,FALSE
1468580,1358231,FALSE
1468583,1358233,FALSE
1468588,1358236,FALSE
1468592,1358241,FALSE
1468596,1358246,FALSE
1468598,1358247,FALSE
1468600,1358251,FALSE
1468601,1358253,FALSE
1468602,1358255,FALSE
1468603,1358258,FALSE
1468606,1358260,FALSE
1468609,1358263,FALSE
1468614,1358268,FALSE
1468617,1358273,FALSE
1468620,1358274,FALSE
1468623,1358276,FALSE
1468624,1358280,FALSE
1468625,1358284,FALSE
1468630,1358288,FALSE
1468635,1358289,FALSE
1468640,1358293,FALSE
1468644,1358298,FALSE
1468648,1358303,FALSE
1468652,1358304,FALSE
1468657,1358305,FALSE
1468659,1358307,FALSE
1468664,1358312,FALSE
1468668,1358317,FALSE
1468669,1358322,FALSE
1468670,1358327,FALSE
1468675,1358330,FALSE
1468676,1358334,FALSE
1468679,1358338,FALSE
1468682,1358339,FALSE
1468683,1358344,FALSE
1468684,1358347,FALSE
1468686,1358349,FALSE
1468688,1358350,FALSE
1468690,1358355,FALSE
1468694,1358360,FALSE
1468699,1358362,FALSE
1468703,1358366,FALSE
1468707,1358368,FALSE
1468710,1358371,FALSE
1468715,1358376,FALSE
1468717,1358377,FALSE
1468719,1358378,FALSE
1468722,1358382,FALSE
1468726,1358385,FALSE
1468727,1358390,FALSE
1468728,1358393,FALSE
1468731,1358394,FALSE
1468736,1358398,FALSE
1468737,1358401,FALSE
1468741,1358402,FALSE
1468742,1358405,FALSE
1468746,1358408,FALSE
1468747,1358412,FALSE
1468749,1358413,FALSE
1468752,1358416,FALSE
1468755,1358421,FALSE
1468757,1358426,FALSE
1468759,1358429,FALSE
1468761,1358430,FALSE
1468763,1358433,FALSE
1468766,1358434,FALSE
1468768,1358436,FALSE
1468770,1358438,FALSE
1468772,1358440,FALSE
1468777,1358442,FALSE
1468782,1358445,FALSE
1468785,1358447,FALSE
1468787,1358451,FALSE
1468790,1358452,FALSE
1468792,1358455,FALSE
1468796,1358457,FALSE
1468798,1358458,FALSE
1468799,1358462,FALSE
1468802,1358465,FALSE
1468806,1358468,FALSE
1468811,1358469,FALSE
1468816,1358473,FALSE
1468817,1358476,FALSE
1468821,1358481,FALSE
1468822,1358483,FALSE
1468823,1358487,FALSE
1468826,1358490,FALSE
1468827,1358495,FALSE
1468831,1358499,FALSE
1468835,1358504,FALSE
1468837,1358507,FALSE
1468839,1358508,FALSE
1468842,1358510,FALSE
1468845,1358514,FALSE
1468848,1358517,FALSE
1468853,1358521,FALSE
1468854,1358524,FALSE
1468855,1358527,FALSE
1468858,1358528,FALSE
1468859,1358532,FALSE
1468861,1358535,FALSE
1468865,1358536,FALSE
1468868,1358540,FALSE
1468869,1358541,FALSE
1468872,1358543,FALSE
1468875,1358547,FALSE
1468879,1358550,FALSE
1468883,1358555,FALSE
1468888,1358559,FALSE
1468892,1358564,FALSE
1468894,1358568,FALSE
1468895,1358573,FALSE
1468897,1358575,FALSE
1468901,1358579,FALSE
1468903,1358581,FALSE
1468907,1358585,FALSE
1468912,1358589,FALSE
1468914,1358591,FALSE
1468917,1358592,FALSE
1468919,1358594,FALSE
1468923,1358599,FALSE
1468928,1358601,FALSE
1468930,1358602,FALSE
1468931,1358604,FALSE
1468935,1358609,FALSE
1468940,1358611,FALSE
1468944,1358612,FALSE
1468946,1358617,FALSE
1468947,1358619,FALSE
1468950,1358620,FALSE
1468955,1358624,FALSE
1468958,1358627,FALSE
1468960,1358629,FALSE
1468963,1358630,FALSE
1468965,1358634,FALSE
1468970,1358638,FALSE
1468975,1358642,FALSE
1468979,1358644,FALSE
1468981,1358649,FALSE
1468985,1358650,FALSE
1468987,1358655,FALSE
1468989,1358660,FALSE
1468994,1358662,FALSE
1468999,1358666,FALSE
1469004,1358670,FALSE
1469008,1358672,FALSE
1469013,1358674,FALSE
1469017,1358677,FALSE
1469019,1358680,FALSE
1469021,1358683,FALSE
1469025,1358686,FALSE
1469030,1358689,FALSE
1469033,1358693,FALSE
1469036,1358694,FALSE
1469041,1358697,FALSE
1469044,1358698,FALSE
1469049,1358700,FALSE
1469053,1358703,FALSE
1469056,1358706,FALSE
1469057,1358710,FALSE
1469061,1358712,FALSE
1469064,1358714,FALSE
1469067,1358717,FALSE
1469070,1358719,FALSE
1469072,1358721,FALSE
1469077,1358722,FALSE
1469082,1358724,FALSE
1469084,1358728,FALSE
1469086,1358729,FALSE
1469088,1358734,FALSE
1469089,1358737,FALSE
1469093,1358740,FALSE
1469096,1358744,FALSE
1469098,1358749,FALSE
1469100,1358750,FALSE
1469103,1358754,FALSE
1469105,1358756,FALSE
1469109,1358758,FALSE
1469112,1358760,FALSE
1469113,1358761,FALSE
1469116,1358766,FALSE
1469117,1358767,FALSE
1469120,1358769,FALSE
1469122,1358772,FALSE
1469124,1358775,FALSE
1469126,1358779,FALSE
1469128,1358784,FALSE
1469130,1358786,FALSE
1469132,1358791,FALSE
1469137,1358792,FALSE
1469141,1358797,FALSE
1469145,1358799,FALSE
1469149,1358804,FALSE
1469150,1358809,FALSE
1469153,1358812,FALSE
1469157,1358815,FALSE
1469162,1358820,FALSE
1469164,1358825,FALSE
1469168,1358826,FALSE
1469171,1358831,FALSE
1469174,1358835,FALSE
1469175,1358839,FALSE
1469178,1358843,FALSE
1469182,1358848,FALSE
1469185,1358852,FALSE
1469187,1358856,FALSE
1469191,1358857,FALSE
1469192,1358858,FALSE
1469194,1358863,FALSE
1469195,1358868,FALSE
1469196,1358873,FALSE
1469199,1358874,FALSE
1469203,1358877,FALSE
1469206,1358881,FALSE
1469208,1358882,FALSE
1469212,1358887,FALSE
1469215,1358891,FALSE
1469217,1358892,FALSE
1469219,1358896,FALSE
1469224,1358901,FALSE
1469227,1358905,FALSE
1469229,1358909,FALSE
1469231,1358910,FALSE
1469235,1358914,FALSE
1469240,1358917,FALSE
1469244,1358918,FALSE
1469249,1358921,FALSE
1469253,1358924,FALSE
1469257,1358927,FALSE
1469261,1358932,FALSE
1469263,1358935,FALSE
1469265,1358939,FALSE
1469268,1358941,FALSE
1469269,1358944,FALSE
1469271,1358945,FALSE
1469272,1358946,FALSE
1469277,1358948,FALSE
1469278,1358950,FALSE
1469283,1358951,FALSE
1469286,1358953,FALSE
1469289,1358958,FALSE
1469290,1358959,FALSE
1469291,1358962,FALSE
1469292,1358967,FALSE
1469295,1358970,FALSE
1469300,1358973,FALSE
1469302,1358974,FALSE
1469304,1358976,FALSE
1469305,1358978,FALSE
1469309,1358979,FALSE
1469310,1358982,FALSE
1469312,1358986,FALSE
1469313,1358987,FALSE
1469318,1358989,FALSE
1469321,1358994,FALSE
1469326,1358996,FALSE
1469327,1358998,FALSE
1469328,1359000,FALSE
1469330,1359001,FALSE
1469335,1359005,FALSE
1469338,1359010,FALSE
1469340,1359013,FALSE
1469342,1359017,FALSE
1469346,1359022,FALSE
1469348,1359027,FALSE
1469352,1359031,FALSE
1469356,1359032,FALSE
1469357,1359035,FALSE
1469358,1359037,FALSE
1469359,1359041,FALSE
1469364,1359042,FALSE
1469369,1359045,FALSE
1469374,1359048,FALSE
1469377,1359053,FALSE
1469379,1359054,FALSE
1469381,1359057,FALSE
1469384,1359061,FALSE
1469389,1359066,FALSE
1469393,1359067,FALSE
1469397,1359072,FALSE
1469401,1359073,FALSE
1469406,1359075,FALSE
1469410,1359079,FALSE
1469413,1359084,FALSE
1469414,1359085,FALSE
1469419,1359088,FALSE
1469422,1359089,FALSE
1469423,1359092,FALSE
1469427,1359097,FALSE
1469429,1359100,FALSE
1469433,1359103,FALSE
1469434,1359104,FALSE
1469436,1359106,FALSE
1469439,1359110,FALSE
1469440,1359111,FALSE
1469441,1359114,FALSE
1469443,1359115,FALSE
1469448,1359119,FALSE
1469451,1359120,FALSE
1469456,1359121,FALSE
1469461,1359124,FALSE
1469462,1359128,FALSE
1469466,1359133,FALSE
1469469,1359137,FALSE
1469473,1359139,FALSE
1469478,1359142,FALSE
1469483,1359144,FALSE
1469487,1359149,FALSE
1469492,1359152,FALSE
1469495,1359156,FALSE
1469496,1359159,FALSE
1469497,1359162,FALSE
1469501,1359163,FALSE
1469506,1359168,FALSE
1469511,1359169,FALSE
1469514,1359174,FALSE
1469518,1359177,FALSE
1469521,1359178,FALSE
1469522,1359180,FALSE
1469525,1359182,FALSE
1469526,1359187,FALSE
1469530,1359191,FALSE
1469535,1359195,FALSE
1469537,1359196,FALSE
1469538,1359201,FALSE
1469541,1359202,FALSE
1469545,1359203,FALSE
1469550,1359205,FALSE
1469553,1359207,FALSE
1469557,1359209,FALSE
1469558,1359210,FALSE
1469560,1359211,FALSE
1469561,1359215,FALSE
1469564,1359216,FALSE
1469569,1359217,FALSE
1469573,1359218,FALSE
1469576,1359221,FALSE
1469577,1359226,FALSE
1469578,1359230,FALSE
1469580,1359231,FALSE
1469582,1359232,FALSE
1469583,1359234,FALSE
1469586,1359239,FALSE
1469588,1359242,FALSE
1469593,1359245,FALSE
1469596,1359249,FALSE
1469600,1359253,FALSE
1469603,1359254,FALSE
1469604,1359256,FALSE
1469606,1359258,FALSE
1469608,1359260,FALSE
1469610,1359264,FALSE
1469614,1359265,FALSE
1469617,1359268,FALSE
1469618,1359271,FALSE
1469622,1359272,FALSE
1469626,1359276,FALSE
1469630,1359277,FALSE
1469634,1359279,FALSE
1469636,1359280,FALSE
1469638,1359282,FALSE
1469639,1359287,FALSE
1469643,1359289,FALSE
1469647,1359290,FALSE
1469650,1359292,FALSE
1469655,1359293,FALSE
1469658,1359297,FALSE
1469661,1359299,FALSE
1469663,1359304,FALSE
1469667,1359307,FALSE
1469668,1359312,FALSE
1469670,1359317,FALSE
1469672,1359321,FALSE
1469676,1359323,FALSE
1469678,1359327,FALSE
1469683,1359332,FALSE
1469685,1359336,FALSE
1469690,1359340,FALSE
1469693,1359345,FALSE
1469695,1359349,FALSE
1469700,1359350,FALSE
1469702,1359351,FALSE
1469706,1359354,FALSE
1469708,1359356,FALSE
1469713,1359360,FALSE
1469718,1359364,FALSE
1469719,1359369,FALSE
1469721,1359371,FALSE
1469723,1359375,FALSE
1469726,1359379,FALSE
1469728,1359382,FALSE
1469731,1359384,FALSE
1469732,1359385,FALSE
1469737,1359390,FALSE
1469742,1359393,FALSE
1469746,1359398,FALSE
1469751,1359401,FALSE
1469752,1359405,FALSE
1469754,1359410,FALSE
1469755,1359412,FALSE
1469758,1359414,FALSE
1469763,1359418,FALSE
1469764,1359422,FALSE
1469767,1359426,FALSE
1469769,1359427,FALSE
1469772,1359430,FALSE
1469776,1359433,FALSE
1469780,1359434,FALSE
1469783,1359437,FALSE
1469787,1359442,FALSE
1469791,1359445,FALSE
1469793,1359450,FALSE
1469794,1359454,FALSE
1469795,1359457,FALSE
1469798,1359460,FALSE
1469800,1359461,FALSE
1469801,1359464,FALSE
1469802,1359469,FALSE
1469807,1359470,FALSE
1469808,1359474,FALSE
1469813,1359476,FALSE
1469814,1359479,FALSE
1469815,1359481,FALSE
1469820,1359486,FALSE
1469823,1359491,FALSE
1469824,1359494,FALSE
1469829,1359495,FALSE
1469832,1359496,FALSE
1469837,1359499,FALSE
1469839,1359503,FALSE
1469840,1359505,FALSE
1469844,1359510,FALSE
1469846,1359511,FALSE
1469847,1359514,FALSE
1469850,1359515,FALSE
1469855,1359520,FALSE
1469857,1359525,FALSE
1469858,1359526,FALSE
1469859,1359528,FALSE
1469860,1359529,FALSE
1469864,1359532,FALSE
1469868,1359534,FALSE
1469872,1359539,FALSE
1469877,1359544,FALSE
1469882,1359549,FALSE
1469884,1359551,FALSE
1469889,1359553,FALSE
