Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount ,netamount ,expectedshipdate ,expectedreceiptdate ,MEMO ,mainline,UNIQUEKEY ,kitmemberof
1139618,20,108,19,57,57,57,44,44,2508,,,,,246645,
1139622,12,617,20,71,71,71,28,28,1988,,,,,246646,
1139625,31,543,28,15,0,0,12,12,180,,,,,246647,
1139630,16,300,28,79,79,79,12,12,948,,,,,246648,
1139631,15,889,27,17,17,17,3,3,51,,,,,246649,
1139632,35,607,24,51,51,51,71,71,3621,,,,,246650,
1139635,17,300,27,66,0,0,3,3,198,,,,,246651,
1139637,26,543,24,53,53,53,71,71,3763,,,,,246652,
1139639,33,543,24,47,47,47,71,71,3337,,,,,246653,
1139640,25,300,19,47,0,0,44,44,2068,,,,,246654,
1139643,24,617,18,93,93,93,100,100,9300,,,,,246655,
1139645,22,607,28,28,28,28,12,12,336,,,,,246656,
1139647,28,305,22,69,69,69,8,8,552,,,,,246657,
1139652,27,889,25,96,96,96,78,78,7488,,,,,246658,
1139655,27,108,30,66,66,66,21,21,1386,,,,,246659,
1139656,25,543,24,98,0,0,71,71,6958,,,,,246660,
1139659,20,855,18,6,6,6,100,100,600,,,,,246661,
1139663,31,568,21,68,68,68,20,20,1360,,,,,246662,
1139668,31,617,18,86,86,86,100,100,8600,,,,,246663,
1139673,16,543,23,58,58,58,97,97,5626,,,,,246664,
1139678,14,305,14,69,69,69,57,57,3933,,,,,246665,
1139682,34,543,22,56,56,56,8,8,448,,,,,246666,
1139687,15,617,30,9,0,0,21,21,189,,,,,246667,
1139688,28,568,17,66,66,66,10,10,660,,,,,246668,
1139691,18,688,29,14,14,14,18,18,252,,,,,246669,
1139695,24,617,30,75,75,75,21,21,1575,,,,,246670,
1139696,23,855,25,87,87,87,78,78,6786,,,,,246671,
1139701,24,108,17,0,0,0,10,10,0,,,,,246672,
1139705,15,568,21,2,2,2,20,20,40,,,,,246673,
1139707,11,305,23,93,93,93,97,97,9021,,,,,246674,
1139712,28,543,21,27,27,27,20,20,540,,,,,246675,
1139716,18,855,29,49,49,49,18,18,882,,,,,246676,
1139717,27,108,22,25,25,25,8,8,200,,,,,246677,
1139718,24,305,21,57,57,0,20,20,1140,,,,,246678,
1139719,17,305,16,30,30,30,40,40,1200,,,,,246679,
1139721,14,617,25,91,91,0,78,78,7098,,,,,246680,
1139723,15,617,18,40,40,40,100,100,4000,,,,,246681,
1139727,32,568,14,55,55,55,57,57,3135,,,,,246682,
1139732,33,568,30,89,89,89,21,21,1869,,,,,246683,
1139733,34,855,19,89,89,89,44,44,3916,,,,,246684,
1139735,12,568,15,32,32,32,56,56,1792,,,,,246685,
1139737,23,108,15,11,11,11,56,56,616,,,,,246686,
1139741,21,889,15,78,78,78,56,56,4368,,,,,246687,
1139742,21,300,28,87,87,87,12,12,1044,,,,,246688,
1139743,18,305,27,9,9,9,3,3,27,,,,,246689,
1139744,18,607,26,27,27,27,58,58,1566,,,,,246690,
1139749,17,568,18,55,55,55,100,100,5500,,,,,246691,
1139752,26,568,22,61,61,61,8,8,488,,,,,246692,
1139754,37,889,28,64,64,64,12,12,768,,,,,246693,
1139755,33,300,24,92,92,92,71,71,6532,,,,,246694,
1139757,34,889,31,4,4,4,72,72,288,,,,,246695,
1139759,25,889,14,23,0,0,57,57,1311,,,,,246696,
1139763,26,568,30,39,39,39,21,21,819,,,,,246697,
1139768,27,855,28,100,100,100,12,12,1200,,,,,246698,
1139773,28,617,29,29,29,29,18,18,522,,,,,246699,
1139774,15,855,24,29,29,29,71,71,2059,,,,,246700,
1139776,18,617,17,76,76,76,10,10,760,,,,,246701,
1139779,34,543,16,40,40,40,40,40,1600,,,,,246702,
1139784,35,108,28,63,63,63,12,12,756,,,,,246703,
1139786,19,607,24,41,41,41,71,71,2911,,,,,246704,
1139787,37,305,21,99,99,99,20,20,1980,,,,,246705,
1139789,32,617,20,57,57,0,28,28,1596,,,,,246706,
1139794,22,617,29,96,96,96,18,18,1728,,,,,246707,
1139799,24,607,31,83,83,83,72,72,5976,,,,,246708,
1139800,13,617,23,39,39,39,97,97,3783,,,,,246709,
1139801,36,607,18,57,57,57,100,100,5700,,,,,246710,
1139806,26,543,17,84,84,84,10,10,840,,,,,246711,
1139808,27,617,19,13,13,13,44,44,572,,,,,246712,
1139810,31,607,16,26,26,26,40,40,1040,,,,,246713,
1139811,18,108,17,17,17,17,10,10,170,,,,,246714,
1139815,30,617,28,47,47,47,12,12,564,,,,,246715,
1139819,31,543,25,2,2,2,78,78,156,,,,,246716,
1139824,11,607,24,1,1,1,71,71,71,,,,,246717,
1139826,23,300,27,46,46,46,3,3,138,,,,,246718,
1139830,29,607,22,62,62,62,8,8,496,,,,,246719,
1139831,11,889,31,72,72,72,72,72,5184,,,,,246720,
1139834,32,607,16,70,70,70,40,40,2800,,,,,246721,
1139837,17,568,14,14,14,14,57,57,798,,,,,246722,
1139842,18,889,30,49,49,49,21,21,1029,,,,,246723,
1139843,32,305,31,70,70,70,72,72,5040,,,,,246724,
1139844,25,607,14,48,48,48,57,57,2736,,,,,246725,
1139848,15,543,19,65,65,65,44,44,2860,,,,,246726,
1139849,22,543,22,59,59,59,8,8,472,,,,,246727,
1139851,17,607,29,87,87,87,18,18,1566,,,,,246728,
1139855,30,889,29,26,26,26,18,18,468,,,,,246729,
1139857,14,300,29,33,33,33,18,18,594,,,,,246730,
1139860,24,617,20,59,59,59,28,28,1652,,,,,246731,
1139865,22,607,23,13,13,0,97,97,1261,,,,,246732,
1139868,16,617,27,89,89,89,3,3,267,,,,,246733,
1139873,18,607,29,4,4,4,18,18,72,,,,,246734,
1139878,24,305,27,67,67,67,3,3,201,,,,,246735,
1139881,22,617,27,100,100,100,3,3,300,,,,,246736,
1139885,16,855,29,43,0,0,18,18,774,,,,,246737,
1139888,36,543,17,83,83,83,10,10,830,,,,,246738,
1139889,33,543,26,45,45,0,58,58,2610,,,,,246739,
1139894,13,607,20,48,48,48,28,28,1344,,,,,246740,
1139895,11,305,28,73,73,0,12,12,876,,,,,246741,
1139899,25,568,28,25,0,0,12,12,300,,,,,246742,
1139900,35,108,19,36,36,36,44,44,1584,,,,,246743,
1139904,24,300,28,10,10,10,12,12,120,,,,,246744,
1139905,22,688,16,28,28,28,40,40,1120,,,,,246745,
1139907,19,889,18,40,0,0,100,100,4000,,,,,246746,
1139912,30,108,31,66,0,0,72,72,4752,,,,,246747,
1139917,22,889,18,6,6,6,100,100,600,,,,,246748,
1139918,27,617,17,90,90,90,10,10,900,,,,,246749,
1139922,33,855,18,52,52,52,100,100,5200,,,,,246750,
1139923,15,568,16,55,55,55,40,40,2200,,,,,246751,
1139927,34,305,14,83,83,83,57,57,4731,,,,,246752,
1139928,34,305,25,88,88,88,78,78,6864,,,,,246753,
1139932,17,543,20,71,71,71,28,28,1988,,,,,246754,
1139934,33,305,24,21,21,21,71,71,1491,,,,,246755,
1139936,11,617,29,28,0,0,18,18,504,,,,,246756,
1139939,21,305,22,25,25,25,8,8,200,,,,,246757,
1139940,20,305,17,5,5,5,10,10,50,,,,,246758,
1139942,22,617,17,28,28,28,10,10,280,,,,,246759,
1139946,32,568,15,77,77,77,56,56,4312,,,,,246760,
1139950,34,300,31,21,21,0,72,72,1512,,,,,246761,
1139951,25,300,19,29,29,29,44,44,1276,,,,,246762,
1139955,36,855,26,93,93,93,58,58,5394,,,,,246763,
1139960,37,855,22,75,75,75,8,8,600,,,,,246764,
1139964,12,855,25,47,47,47,78,78,3666,,,,,246765,
1139969,20,300,21,19,19,19,20,20,380,,,,,246766,
1139972,15,300,28,25,25,25,12,12,300,,,,,246767,
1139973,17,855,27,47,47,47,3,3,141,,,,,246768,
1139974,29,305,20,56,56,56,28,28,1568,,,,,246769,
1139977,13,889,25,71,71,71,78,78,5538,,,,,246770,
1139982,15,305,31,80,80,80,72,72,5760,,,,,246771,
1139985,12,855,31,97,97,97,72,72,6984,,,,,246772,
1139989,15,300,27,93,93,93,3,3,279,,,,,246773,
1139992,36,617,25,13,13,13,78,78,1014,,,,,246774,
1139996,29,300,17,57,57,57,10,10,570,,,,,246775,
1139997,20,617,30,89,89,89,21,21,1869,,,,,246776,
1140001,22,855,20,16,16,16,28,28,448,,,,,246777,
1140003,36,568,19,48,48,48,44,44,2112,,,,,246778,
1140007,14,617,17,62,62,62,10,10,620,,,,,246779,
1140010,23,607,15,43,43,43,56,56,2408,,,,,246780,
1140015,19,543,18,26,0,0,100,100,2600,,,,,246781,
1140019,29,305,28,22,22,22,12,12,264,,,,,246782,
1140024,16,305,22,68,68,68,8,8,544,,,,,246783,
1140028,25,607,28,48,48,48,12,12,576,,,,,246784,
1140029,33,300,14,6,6,6,57,57,342,,,,,246785,
1140033,17,568,14,76,0,0,57,57,4332,,,,,246786,
1140038,28,568,27,16,16,16,3,3,48,,,,,246787,
1140041,28,543,27,64,64,64,3,3,192,,,,,246788,
1140044,35,305,27,100,100,100,3,3,300,,,,,246789,
1140048,25,607,17,50,50,50,10,10,500,,,,,246790,
1140050,36,855,25,23,23,23,78,78,1794,,,,,246791,
1140051,28,543,14,24,24,24,57,57,1368,,,,,246792,
1140056,16,108,22,81,81,81,8,8,648,,,,,246793,
1140060,15,607,31,44,44,44,72,72,3168,,,,,246794,
1140062,13,855,27,66,66,66,3,3,198,,,,,246795,
1140065,19,889,17,57,57,57,10,10,570,,,,,246796,
1140066,19,607,20,56,56,56,28,28,1568,,,,,246797,
1140070,23,617,22,15,15,15,8,8,120,,,,,246798,
1140071,28,889,28,73,73,73,12,12,876,,,,,246799,
1140072,27,617,14,32,0,0,57,57,1824,,,,,246800,
1140076,25,855,21,71,71,71,20,20,1420,,,,,246801,
1140077,32,607,17,65,65,65,10,10,650,,,,,246802,
1140082,14,688,24,72,72,72,71,71,5112,,,,,246803,
1140083,20,300,25,13,13,13,78,78,1014,,,,,246804,
1140087,33,617,22,8,8,8,8,8,64,,,,,246805,
1140088,34,305,25,12,12,12,78,78,936,,,,,246806,
1140093,20,568,26,53,53,53,58,58,3074,,,,,246807,
1140095,33,568,17,10,10,10,10,10,100,,,,,246808,
1140098,27,855,30,25,25,25,21,21,525,,,,,246809,
1140100,28,688,26,60,60,60,58,58,3480,,,,,246810,
1140101,24,108,19,74,74,74,44,44,3256,,,,,246811,
1140103,25,688,16,1,1,1,40,40,40,,,,,246812,
1140105,28,617,16,0,0,0,40,40,0,,,,,246813,
1140110,25,543,17,49,0,0,10,10,490,,,,,246814,
1140111,37,543,23,5,5,0,97,97,485,,,,,246815,
1140112,16,108,22,38,38,38,8,8,304,,,,,246816,
1140115,28,568,14,54,54,54,57,57,3078,,,,,246817,
1140117,26,607,16,42,42,42,40,40,1680,,,,,246818,
1140121,14,688,29,67,67,67,18,18,1206,,,,,246819,
1140126,31,300,29,42,42,0,18,18,756,,,,,246820,
1140128,37,305,22,29,29,29,8,8,232,,,,,246821,
1140130,19,300,20,1,1,1,28,28,28,,,,,246822,
1140131,34,300,20,48,48,48,28,28,1344,,,,,246823,
1140134,25,889,30,96,96,96,21,21,2016,,,,,246824,
1140136,15,305,17,56,56,56,10,10,560,,,,,246825,
1140138,15,568,25,2,2,0,78,78,156,,,,,246826,
1140143,37,889,15,37,37,37,56,56,2072,,,,,246827,
1140147,30,300,18,28,28,28,100,100,2800,,,,,246828,
1140152,36,889,31,22,22,22,72,72,1584,,,,,246829,
1140154,17,855,27,62,62,62,3,3,186,,,,,246830,
1140158,27,607,21,29,29,29,20,20,580,,,,,246831,
1140163,21,688,29,18,18,18,18,18,324,,,,,246832,
1140167,25,889,24,83,83,83,71,71,5893,,,,,246833,
1140172,28,108,15,72,72,72,56,56,4032,,,,,246834,
1140177,35,607,15,37,37,37,56,56,2072,,,,,246835,
1140180,19,889,19,58,58,58,44,44,2552,,,,,246836,
1140181,14,305,25,50,50,50,78,78,3900,,,,,246837,
1140185,32,889,22,49,49,49,8,8,392,,,,,246838,
1140189,35,543,14,67,67,67,57,57,3819,,,,,246839,
1140190,25,688,26,2,2,2,58,58,116,,,,,246840,
1140191,23,688,27,62,62,62,3,3,186,,,,,246841,
1140195,19,543,23,8,8,8,97,97,776,,,,,246842,
1140200,23,855,26,64,64,64,58,58,3712,,,,,246843,
1140201,36,607,16,80,80,80,40,40,3200,,,,,246844,
1140205,29,889,16,84,0,0,40,40,3360,,,,,246845,
1140209,23,108,22,97,97,0,8,8,776,,,,,246846,
1140212,28,855,26,85,0,0,58,58,4930,,,,,246847,
1140213,32,889,23,72,72,72,97,97,6984,,,,,246848,
1140216,28,108,30,61,61,61,21,21,1281,,,,,246849,
1140219,19,300,14,39,39,39,57,57,2223,,,,,246850,
1140221,11,568,14,24,24,0,57,57,1368,,,,,246851,
1140226,31,300,28,39,39,39,12,12,468,,,,,246852,
1140230,30,855,22,61,61,61,8,8,488,,,,,246853,
1140231,18,543,30,12,12,12,21,21,252,,,,,246854,
1140232,25,108,17,53,53,53,10,10,530,,,,,246855,
1140233,29,108,19,53,53,53,44,44,2332,,,,,246856,
1140235,22,568,26,83,83,83,58,58,4814,,,,,246857,
1140238,13,889,19,92,92,92,44,44,4048,,,,,246858,
1140240,32,688,26,33,33,33,58,58,1914,,,,,246859,
1140243,24,300,14,40,0,0,57,57,2280,,,,,246860,
1140245,15,305,21,34,34,34,20,20,680,,,,,246861,
1140247,19,305,29,90,90,90,18,18,1620,,,,,246862,
1140249,37,305,17,52,52,52,10,10,520,,,,,246863,
1140251,25,543,30,91,91,91,21,21,1911,,,,,246864,
1140256,15,607,26,90,90,90,58,58,5220,,,,,246865,
1140259,22,889,29,53,53,53,18,18,954,,,,,246866,
1140261,19,688,24,83,83,83,71,71,5893,,,,,246867,
1140265,30,617,29,20,20,20,18,18,360,,,,,246868,
1140266,29,688,14,55,0,0,57,57,3135,,,,,246869,
1140270,12,300,14,38,38,0,57,57,2166,,,,,246870,
1140274,33,568,26,82,82,82,58,58,4756,,,,,246871,
1140275,12,543,21,11,11,11,20,20,220,,,,,246872,
1140278,17,300,21,44,44,44,20,20,880,,,,,246873,
1140283,18,688,24,75,75,75,71,71,5325,,,,,246874,
1140287,17,300,28,88,88,88,12,12,1056,,,,,246875,
1140289,23,108,29,70,70,70,18,18,1260,,,,,246876,
1140294,15,889,31,86,86,86,72,72,6192,,,,,246877,
1140299,37,543,22,70,70,70,8,8,560,,,,,246878,
1140303,13,855,15,45,45,45,56,56,2520,,,,,246879,
1140308,14,855,15,40,40,40,56,56,2240,,,,,246880,
1140310,36,688,27,93,93,93,3,3,279,,,,,246881,
1140315,22,568,17,25,25,25,10,10,250,,,,,246882,
1140316,22,607,30,97,97,97,21,21,2037,,,,,246883,
1140320,37,568,24,30,30,0,71,71,2130,,,,,246884,
1140322,16,543,19,68,68,0,44,44,2992,,,,,246885,
1140325,35,617,20,14,14,14,28,28,392,,,,,246886,
1140329,12,617,26,8,8,8,58,58,464,,,,,246887,
1140330,21,855,28,11,11,11,12,12,132,,,,,246888,
1140332,23,543,18,59,0,0,100,100,5900,,,,,246889,
1140334,27,688,28,34,34,34,12,12,408,,,,,246890,
1140335,20,855,26,43,43,43,58,58,2494,,,,,246891,
1140338,29,889,16,63,63,63,40,40,2520,,,,,246892,
1140343,19,688,22,7,7,7,8,8,56,,,,,246893,
1140348,18,617,17,11,11,11,10,10,110,,,,,246894,
1140353,25,568,16,34,34,34,40,40,1360,,,,,246895,
1140355,37,855,22,55,55,55,8,8,440,,,,,246896,
1140357,11,305,18,7,7,7,100,100,700,,,,,246897,
1140362,16,617,26,11,11,11,58,58,638,,,,,246898,
1140364,24,305,20,13,13,13,28,28,364,,,,,246899,
1140367,37,889,23,1,1,1,97,97,97,,,,,246900,
1140371,25,543,25,13,13,13,78,78,1014,,,,,246901,
1140376,15,568,31,83,83,83,72,72,5976,,,,,246902,
1140377,20,855,27,99,99,99,3,3,297,,,,,246903,
1140382,27,617,22,44,44,44,8,8,352,,,,,246904,
1140383,14,543,23,29,29,29,97,97,2813,,,,,246905,
1140386,16,300,25,55,55,55,78,78,4290,,,,,246906,
1140390,18,108,15,28,28,28,56,56,1568,,,,,246907,
1140395,25,617,15,93,93,93,56,56,5208,,,,,246908,
1140399,24,543,16,50,50,50,40,40,2000,,,,,246909,
1140403,24,108,26,9,9,9,58,58,522,,,,,246910,
1140404,30,568,30,66,66,66,21,21,1386,,,,,246911,
1140408,22,108,18,88,88,88,100,100,8800,,,,,246912,
1140410,18,889,22,63,63,63,8,8,504,,,,,246913,
1140413,36,688,16,32,32,32,40,40,1280,,,,,246914,
1140414,16,889,16,59,59,59,40,40,2360,,,,,246915,
1140415,12,889,14,77,77,77,57,57,4389,,,,,246916,
1140416,26,305,21,68,68,68,20,20,1360,,,,,246917,
1140420,12,300,30,12,12,12,21,21,252,,,,,246918,
1140425,25,543,27,53,0,0,3,3,159,,,,,246919,
1140428,30,108,14,99,99,99,57,57,5643,,,,,246920,
1140429,27,543,31,90,90,90,72,72,6480,,,,,246921,
1140432,35,108,18,75,75,75,100,100,7500,,,,,246922,
1140436,12,108,31,45,45,45,72,72,3240,,,,,246923,
1140439,29,305,21,55,55,55,20,20,1100,,,,,246924,
1140441,20,305,23,80,80,80,97,97,7760,,,,,246925,
1140445,24,300,27,48,48,48,3,3,144,,,,,246926,
1140446,35,568,27,69,69,69,3,3,207,,,,,246927,
1140448,29,889,21,87,87,87,20,20,1740,,,,,246928,
1140452,17,568,26,53,53,53,58,58,3074,,,,,246929,
1140457,24,855,25,62,62,62,78,78,4836,,,,,246930,
1140458,15,568,31,94,94,94,72,72,6768,,,,,246931,
1140461,22,300,16,38,38,38,40,40,1520,,,,,246932,
1140465,17,607,21,78,78,78,20,20,1560,,,,,246933,
1140467,12,855,25,35,35,35,78,78,2730,,,,,246934,
1140470,25,688,30,11,11,11,21,21,231,,,,,246935,
1140474,16,108,26,13,13,13,58,58,754,,,,,246936,
1140479,12,300,26,3,3,3,58,58,174,,,,,246937,
1140480,21,300,18,14,14,14,100,100,1400,,,,,246938,
1140481,29,855,25,79,79,0,78,78,6162,,,,,246939,
1140483,15,688,20,67,67,67,28,28,1876,,,,,246940,
1140485,16,305,27,70,70,70,3,3,210,,,,,246941,
1140486,17,305,16,95,95,95,40,40,3800,,,,,246942,
1140491,31,855,31,54,54,54,72,72,3888,,,,,246943,
1140492,35,617,23,26,26,26,97,97,2522,,,,,246944,
1140496,14,688,17,36,0,0,10,10,360,,,,,246945,
1140500,17,889,15,31,31,31,56,56,1736,,,,,246946,
1140504,16,568,27,5,5,5,3,3,15,,,,,246947,
1140508,15,607,14,51,51,51,57,57,2907,,,,,246948,
1140511,34,889,29,45,45,45,18,18,810,,,,,246949,
1140513,37,607,20,43,43,43,28,28,1204,,,,,246950,
1140514,32,108,20,25,25,25,28,28,700,,,,,246951,
1140516,18,855,25,98,98,98,78,78,7644,,,,,246952,
1140518,27,300,23,2,2,2,97,97,194,,,,,246953,
1140522,30,300,28,6,6,6,12,12,72,,,,,246954,
1140526,11,305,31,82,82,82,72,72,5904,,,,,246955,
1140528,35,889,27,18,0,0,3,3,54,,,,,246956,
1140533,15,688,29,40,40,40,18,18,720,,,,,246957,
1140534,17,300,29,25,25,0,18,18,450,,,,,246958,
1140538,33,108,19,72,72,0,44,44,3168,,,,,246959,
1140539,21,543,16,63,63,63,40,40,2520,,,,,246960,
1140542,36,568,24,49,49,49,71,71,3479,,,,,246961,
1140543,37,108,28,66,66,66,12,12,792,,,,,246962,
1140546,31,108,24,27,27,27,71,71,1917,,,,,246963,
1140550,35,688,18,27,27,27,100,100,2700,,,,,246964,
1140553,26,688,18,82,82,82,100,100,8200,,,,,246965,
1140556,20,607,29,61,61,61,18,18,1098,,,,,246966,
1140558,11,305,27,94,94,94,3,3,282,,,,,246967,
1140561,35,889,31,32,32,32,72,72,2304,,,,,246968,
1140563,36,607,30,22,22,22,21,21,462,,,,,246969,
1140566,21,543,15,36,36,36,56,56,2016,,,,,246970,
1140570,25,688,24,23,23,23,71,71,1633,,,,,246971,
1140575,19,543,14,3,3,3,57,57,171,,,,,246972,
1140576,33,855,22,82,82,0,8,8,656,,,,,246973,
1140579,12,108,19,38,38,38,44,44,1672,,,,,246974,
1140581,15,688,17,55,55,55,10,10,550,,,,,246975,
1140584,37,568,15,57,57,57,56,56,3192,,,,,246976,
1140589,35,543,26,76,76,76,58,58,4408,,,,,246977,
1140593,23,543,29,14,14,14,18,18,252,,,,,246978,
1140595,24,855,17,43,43,43,10,10,430,,,,,246979,
1140597,18,568,26,55,55,55,58,58,3190,,,,,246980,
1140598,34,617,15,25,0,0,56,56,1400,,,,,246981,
1140602,12,889,19,65,65,65,44,44,2860,,,,,246982,
1140606,20,855,20,27,27,27,28,28,756,,,,,246983,
1140608,22,300,24,1,1,1,71,71,71,,,,,246984,
1140611,14,617,21,23,23,23,20,20,460,,,,,246985,
1140614,30,305,28,67,67,67,12,12,804,,,,,246986,
1140616,27,543,28,55,55,55,12,12,660,,,,,246987,
1140621,27,305,31,6,6,6,72,72,432,,,,,246988,
1140623,33,607,22,84,84,84,8,8,672,,,,,246989,
1140625,26,543,16,55,55,55,40,40,2200,,,,,246990,
1140626,30,108,24,5,5,5,71,71,355,,,,,246991,
1140630,22,617,22,90,90,90,8,8,720,,,,,246992,
1140632,11,607,25,66,66,66,78,78,5148,,,,,246993,
1140636,25,108,31,77,77,77,72,72,5544,,,,,246994,
1140641,29,108,24,48,48,48,71,71,3408,,,,,246995,
1140645,15,568,23,88,88,88,97,97,8536,,,,,246996,
1140647,28,568,24,41,41,41,71,71,2911,,,,,246997,
1140649,17,305,15,31,31,31,56,56,1736,,,,,246998,
1140654,27,305,19,89,89,0,44,44,3916,,,,,246999,
1140657,37,688,16,11,11,11,40,40,440,,,,,247000,
1140661,19,568,31,53,0,0,72,72,3816,,,,,247001,
1140665,26,889,23,98,98,98,97,97,9506,,,,,247002,
1140670,24,108,21,56,56,56,20,20,1120,,,,,247003,
1140673,17,568,17,80,80,80,10,10,800,,,,,247004,
1140678,16,543,25,75,75,75,78,78,5850,,,,,247005,
1140681,20,568,27,23,23,0,3,3,69,,,,,247006,
1140682,21,607,16,18,18,0,40,40,720,,,,,247007,
1140685,24,688,17,65,65,65,10,10,650,,,,,247008,
1140689,28,607,15,7,7,7,56,56,392,,,,,247009,
1140690,23,607,18,84,84,84,100,100,8400,,,,,247010,
1140694,27,688,27,25,25,25,3,3,75,,,,,247011,
1140698,13,305,15,14,0,0,56,56,784,,,,,247012,
1140702,13,889,20,8,8,8,28,28,224,,,,,247013,
1140705,13,300,27,42,42,42,3,3,126,,,,,247014,
1140709,33,568,27,31,31,31,3,3,93,,,,,247015,
1140710,17,305,17,17,17,17,10,10,170,,,,,247016,
1140714,37,543,31,64,64,64,72,72,4608,,,,,247017,
1140719,31,300,14,68,68,68,57,57,3876,,,,,247018,
1140723,12,568,31,17,17,17,72,72,1224,,,,,247019,
1140726,23,607,29,83,83,83,18,18,1494,,,,,247020,
1140729,18,300,19,34,34,34,44,44,1496,,,,,247021,
1140731,25,889,27,45,45,45,3,3,135,,,,,247022,
1140734,30,617,22,49,49,49,8,8,392,,,,,247023,
1140738,25,889,26,78,78,78,58,58,4524,,,,,247024,
1140739,29,855,20,40,0,0,28,28,1120,,,,,247025,
1140744,15,617,21,47,47,47,20,20,940,,,,,247026,
1140748,17,688,25,9,9,9,78,78,702,,,,,247027,
1140749,15,889,30,94,94,94,21,21,1974,,,,,247028,
1140753,25,568,17,11,11,11,10,10,110,,,,,247029,
1140758,16,688,26,77,77,77,58,58,4466,,,,,247030,
1140761,28,543,20,55,55,55,28,28,1540,,,,,247031,
1140764,17,607,16,99,0,0,40,40,3960,,,,,247032,
1140765,29,543,19,82,82,0,44,44,3608,,,,,247033,
1140767,17,855,25,31,31,31,78,78,2418,,,,,247034,
1140771,18,300,25,36,36,36,78,78,2808,,,,,247035,
1140772,14,889,14,14,14,14,57,57,798,,,,,247036,
1140773,29,300,27,70,70,70,3,3,210,,,,,247037,
1140776,20,305,30,8,8,8,21,21,168,,,,,247038,
1140781,14,855,23,67,67,67,97,97,6499,,,,,247039,
1140785,30,305,31,100,100,100,72,72,7200,,,,,247040,
1140788,13,617,18,73,73,73,100,100,7300,,,,,247041,
1140793,23,305,20,29,29,29,28,28,812,,,,,247042,
1140794,29,688,24,80,80,80,71,71,5680,,,,,247043,
1140796,11,108,19,23,0,0,44,44,1012,,,,,247044,
1140800,24,688,28,35,35,35,12,12,420,,,,,247045,
1140805,21,855,20,88,88,88,28,28,2464,,,,,247046,
1140808,22,108,17,61,61,61,10,10,610,,,,,247047,
1140810,37,300,16,30,30,30,40,40,1200,,,,,247048,
1140813,33,855,19,12,12,12,44,44,528,,,,,247049,
1140814,37,889,20,42,42,42,28,28,1176,,,,,247050,
1140819,28,305,17,4,0,0,10,10,40,,,,,247051,
1140821,20,305,15,86,0,0,56,56,4816,,,,,247052,
1140824,12,543,19,64,64,64,44,44,2816,,,,,247053,
1140825,15,889,19,38,38,38,44,44,1672,,,,,247054,
1140826,24,688,21,96,96,96,20,20,1920,,,,,247055,
1140830,36,568,25,10,10,10,78,78,780,,,,,247056,
1140832,23,617,26,36,36,36,58,58,2088,,,,,247057,
1140836,36,607,21,14,14,14,20,20,280,,,,,247058,
1140838,21,617,15,16,16,16,56,56,896,,,,,247059,
1140841,18,607,15,7,7,7,56,56,392,,,,,247060,
1140846,13,607,25,43,43,43,78,78,3354,,,,,247061,
1140849,31,543,27,38,38,38,3,3,114,,,,,247062,
1140851,33,889,23,36,36,36,97,97,3492,,,,,247063,
1140854,37,607,15,52,52,52,56,56,2912,,,,,247064,
1140857,30,108,24,33,33,33,71,71,2343,,,,,247065,
1140862,18,855,30,34,34,34,21,21,714,,,,,247066,
1140863,14,568,20,78,78,78,28,28,2184,,,,,247067,
1140866,30,889,28,17,17,0,12,12,204,,,,,247068,
1140869,31,607,20,22,22,22,28,28,616,,,,,247069,
1140871,16,607,17,39,39,39,10,10,390,,,,,247070,
1140873,24,688,25,21,21,21,78,78,1638,,,,,247071,
1140875,26,889,24,100,100,100,71,71,7100,,,,,247072,
1140880,26,688,23,46,46,46,97,97,4462,,,,,247073,
1140884,20,543,23,61,61,61,97,97,5917,,,,,247074,
1140888,18,855,31,36,36,36,72,72,2592,,,,,247075,
1140891,26,607,20,67,0,0,28,28,1876,,,,,247076,
1140896,37,889,23,14,14,14,97,97,1358,,,,,247077,
1140897,14,543,21,62,62,62,20,20,1240,,,,,247078,
1140901,19,607,29,95,95,95,18,18,1710,,,,,247079,
1140906,22,568,26,26,26,26,58,58,1508,,,,,247080,
1140911,27,305,21,33,33,33,20,20,660,,,,,247081,
1140913,34,305,22,29,29,29,8,8,232,,,,,247082,
1140917,24,568,15,35,35,35,56,56,1960,,,,,247083,
1140920,35,568,16,94,94,94,40,40,3760,,,,,247084,
1140922,35,607,20,20,20,20,28,28,560,,,,,247085,
1140923,30,688,24,75,75,75,71,71,5325,,,,,247086,
1140926,19,607,25,63,63,63,78,78,4914,,,,,247087,
1140931,14,305,18,47,47,47,100,100,4700,,,,,247088,
1140932,18,889,19,30,30,30,44,44,1320,,,,,247089,
1140936,16,617,16,92,92,92,40,40,3680,,,,,247090,
1140940,25,300,16,44,44,44,40,40,1760,,,,,247091,
1140943,36,305,22,21,21,21,8,8,168,,,,,247092,
